Product_Tienda,Product_Other,Store,Price_Tienda,Price_Other,Difference,Percentage,Cheaper_At,Match_Score,Match_Type,Savings
Arroz Green CHEF 1 Kg,Arroz patna green CHEF 5 kg,Disco,$49,$289,$240,489.8%,Tienda Inglesa,0.83,name,240.0
Arroz Green CHEF 1 Kg,Arroz patna green CHEF 5 kg,Disco,$49,$289,$240,489.8%,Tienda Inglesa,0.83,name,240.0
Arroz Green CHEF 1 Kg,Arroz patna green CHEF 5 kg,Devoto,$49,$289,$240,489.8%,Tienda Inglesa,0.83,name,240.0
Arroz Green CHEF 1 Kg,Arroz patna green CHEF 5 kg,Devoto,$49,$289,$240,489.8%,Tienda Inglesa,0.83,name,240.0
Arroz Green CHEF 1 Kg,Arroz patna green CHEF 5 kg,Devoto,$49,$289,$240,489.8%,Tienda Inglesa,0.83,name,240.0
Arroz Green CHEF 1 Kg,Arroz patna GREEN CHEF 500g,Disco,$49,$25,$24,49.0%,Disco,0.75,name,-24.0
Arroz Green CHEF 1 Kg,Arroz patna GREEN CHEF 500g,Disco,$49,$25,$24,49.0%,Disco,0.75,name,-24.0
Arroz Green CHEF 1 Kg,Arroz patna GREEN CHEF 500g,Devoto,$49,$25,$24,49.0%,Devoto,0.75,name,-24.0
Arroz Green CHEF 1 Kg,Arroz patna GREEN CHEF 500g,Devoto,$49,$25,$24,49.0%,Devoto,0.75,name,-24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con hongos BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con hongos BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con hongos BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con hongos BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.78,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.78,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.78,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.78,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Disco,$71,$48,$23,32.4%,Disco,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Disco,$71,$48,$23,32.4%,Disco,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Disco,$71,$48,$23,32.4%,Disco,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Devoto,$71,$48,$23,32.4%,Devoto,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Devoto,$71,$48,$23,32.4%,Devoto,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Devoto,$71,$48,$23,32.4%,Devoto,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Disco,$71,$149,$78,109.9%,Tienda Inglesa,0.72,name,78.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Disco,$71,$149,$78,109.9%,Tienda Inglesa,0.72,name,78.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Devoto,$71,$149,$78,109.9%,Tienda Inglesa,0.72,name,78.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Devoto,$71,$149,$78,109.9%,Tienda Inglesa,0.72,name,78.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Disco,$71,$229,$158,222.5%,Tienda Inglesa,0.69,name,158.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Disco,$71,$229,$158,222.5%,Tienda Inglesa,0.69,name,158.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Devoto,$71,$333,$262,369.0%,Tienda Inglesa,0.69,name,262.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Devoto,$71,$333,$262,369.0%,Tienda Inglesa,0.69,name,262.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Disco,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Disco,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Disco,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Devoto,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Devoto,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Devoto,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con queso MONTE CUDINE 200 g,Disco,$71,$89,$18,25.4%,Tienda Inglesa,0.68,name,18.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con queso MONTE CUDINE 200 g,Disco,$71,$89,$18,25.4%,Tienda Inglesa,0.68,name,18.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con queso MONTE CUDINE 200 g,Devoto,$71,$93,$22,31.0%,Tienda Inglesa,0.68,name,22.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con queso MONTE CUDINE 200 g,Devoto,$71,$93,$22,31.0%,Tienda Inglesa,0.68,name,22.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.99,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.99,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.99,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.99,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.86,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.86,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.86,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.86,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.86,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.86,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.81,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.81,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.81,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.81,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Disco,$71,$48,$23,32.4%,Disco,0.76,name,-23.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Disco,$71,$48,$23,32.4%,Disco,0.76,name,-23.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Disco,$71,$48,$23,32.4%,Disco,0.76,name,-23.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Devoto,$71,$48,$23,32.4%,Devoto,0.76,name,-23.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Devoto,$71,$48,$23,32.4%,Devoto,0.76,name,-23.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Devoto,$71,$48,$23,32.4%,Devoto,0.76,name,-23.0
Arroz a la Española BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Disco,$71,$149,$78,109.9%,Tienda Inglesa,0.76,name,78.0
Arroz a la Española BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Disco,$71,$149,$78,109.9%,Tienda Inglesa,0.76,name,78.0
Arroz a la Española BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Devoto,$71,$149,$78,109.9%,Tienda Inglesa,0.76,name,78.0
Arroz a la Española BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Devoto,$71,$149,$78,109.9%,Tienda Inglesa,0.76,name,78.0
Arroz a la Española BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.75,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.75,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.75,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.75,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Disco,$71,$229,$158,222.5%,Tienda Inglesa,0.73,name,158.0
Arroz a la Española BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Disco,$71,$229,$158,222.5%,Tienda Inglesa,0.73,name,158.0
Arroz a la Española BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Devoto,$71,$333,$262,369.0%,Tienda Inglesa,0.73,name,262.0
Arroz a la Española BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Devoto,$71,$333,$262,369.0%,Tienda Inglesa,0.73,name,262.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.72,name,238.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.72,name,238.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Disco,$71,$86,$15,21.1%,Tienda Inglesa,0.72,name,15.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.72,name,238.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.72,name,238.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Disco,$71,$86,$15,21.1%,Tienda Inglesa,0.72,name,15.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.72,name,238.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.72,name,238.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Disco,$71,$86,$15,21.1%,Tienda Inglesa,0.72,name,15.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.72,name,238.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.72,name,238.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Devoto,$71,$86,$15,21.1%,Tienda Inglesa,0.72,name,15.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.72,name,238.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.72,name,238.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Devoto,$71,$86,$15,21.1%,Tienda Inglesa,0.72,name,15.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.72,name,238.0
Arroz a la Española BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.72,name,238.0
